x1,x2,x3,y
0.5666199174811251,0.6963741720190164,1,0
0.5666199174811251,0.5367832767500871,1,1
0.629577686090139,0.6734264355831328,1,0
0.629577686090139,0.9060912737525412,1,0
0.629577686090139,0.6843405557637046,1,0
0.629577686090139,0.8611980340790051,1,0
0.629577686090139,0.9722209247460556,1,0
0.629577686090139,0.5888034641594025,1,1
0.6925354546991528,0.9454917645210448,1,0
0.6925354546991528,0.5819205204994002,1,0
0.6925354546991528,0.9720418721217936,1,0
0.6925354546991528,0.8439638763042471,1,0
0.6925354546991528,0.9981300750427812,1,0
0.6925354546991528,0.6384905934615152,1,1
0.7554932233081667,0.909237449238722,1,0
0.7554932233081667,0.9497256013019876,1,0
0.7554932233081667,0.9410795731012986,1,0
0.7554932233081667,0.8379786301494894,1,0
0.7554932233081667,0.5095738732373745,1,0
0.7554932233081667,0.6856477857878411,1,1
0.8184509919171806,0.7206490570263879,1,0
0.8184509919171806,0.8278555162918675,1,0
0.8184509919171806,0.9705055357414464,1,0
0.8184509919171806,0.7764185253378716,1,0
0.8184509919171806,0.9523353834711776,1,0
0.8184509919171806,0.7300881868201456,1,1
0.8814087605261944,0.9935122539034316,1,0
0.8814087605261944,0.9618912882056536,1,0
0.8814087605261944,0.9828798582763782,1,0
0.8814087605261944,0.9554032883186669,1,0
0.8814087605261944,0.9552375555713902,1,0
0.8814087605261944,0.7716357071767809,1,1
0.9443665291352084,0.8691249292114709,1,0
0.9443665291352084,0.9999673249338124,1,0
0.9443665291352084,0.8415265955161103,1,0
0.9443665291352084,0.9995813569089576,1,0
0.9443665291352084,0.6986799270298638,1,0
0.9443665291352084,0.8101257201442467,1,1
1.0073242977442225,0.9663531221693248,1,0
1.0073242977442225,0.9786574931360814,1,0
1.0073242977442225,0.922944962036932,1,0
1.0073242977442225,0.8169755301215934,1,0
1.0073242977442225,0.6537192849334575,1,0
1.0073242977442225,0.8454057139893991,1,1
1.0702820663532362,0.8845626983273994,1,0
1.0702820663532362,0.9435891937200436,1,0
1.0702820663532362,0.9140203500711946,1,0
1.0702820663532362,0.9633448145510868,1,0
1.0702820663532362,0.99909123420267,1,0
1.0702820663532362,0.8773358962676062,1,1
1.13323983496225,0.7283723806735133,1,0
1.13323983496225,0.9141260622251888,1,0
1.13323983496225,0.99526116681205,1,0
1.13323983496225,0.9742185390244203,1,0
1.13323983496225,0.908530139952216,1,0
1.13323983496225,0.9057897477323571,1,1
1.1961976035712643,0.567020127094822,1,0
1.1961976035712643,0.992574796298106,1,0
1.1961976035712643,0.9702435892719904,1,0
1.1961976035712643,0.8969070320550977,1,0
1.1961976035712643,0.960933888782272,1,0
1.1961976035712643,0.9306545236515262,1,1
1.259155372180278,0.4464385484919411,1,0
1.259155372180278,0.8257269036651242,1,0
1.259155372180278,0.9995146045916504,1,0
1.259155372180278,0.7155901413957768,1,0
1.259155372180278,0.6971091513454211,1,0
1.259155372180278,0.9518317005438962,1,1
1.3221131407892917,0.9106432845035296,1,0
1.3221131407892917,0.9944108631408656,1,0
1.3221131407892917,0.8000109446671133,1,0
1.3221131407892917,0.9624432974345398,1,0
1.3221131407892917,0.7865622418259312,1,0
1.3221131407892917,0.9692373665657978,1,1
1.3850709093983056,0.996745650736427,1,0
1.3850709093983056,0.6843099675625519,1,0
1.3850709093983056,0.8773258389940568,1,0
1.3850709093983056,0.993338416965472,1,0
1.3850709093983056,0.983905382459195,1,0
1.3850709093983056,0.9828025540010144,1,1
1.4480286780073195,0.9141821059948679,1,0
1.4480286780073195,0.937892103573331,1,0
1.4480286780073195,0.8075356662510589,1,0
1.4480286780073195,0.9398090350576094,1,0
1.4480286780073195,0.9555060017363322,1,0
1.4480286780073195,0.9924735125364991,1,1
1.5109864466163334,0.7429618849080211,1,0
1.5109864466163334,0.6962543098780474,1,0
1.5109864466163334,0.4063794000497356,1,0
1.5109864466163334,0.8979349010543428,1,0
1.5109864466163334,0.1537258212903176,1,0
1.5109864466163334,0.998211922241088,1,1
1.573944215225347,0.9872128263310932,1,0
1.573944215225347,0.2217787393393476,1,0
1.573944215225347,0.6618348315173446,1,0
1.573944215225347,0.9539659417992072,1,0
1.573944215225347,0.14356534684149275,1,0
1.573944215225347,0.999995045403306,1,1
1.6369019838343613,0.9851207913685219,1,0
1.6369019838343613,0.8794924198469962,1,0
1.6369019838343613,0.2660484510867545,1,0
1.6369019838343613,0.969966027728078,1,0
1.6369019838343613,0.3648797608344072,1,0
1.6369019838343613,0.9978158166266278,1,1
1.6998597524433752,0.5317582853876918,1,0
1.6998597524433752,0.8793182281185639,1,0
1.6998597524433752,0.9854785397217594,1,0
1.6998597524433752,0.20123775762769944,1,0
1.6998597524433752,0.480490166223262,1,0
1.6998597524433752,0.9916828708252045,1,1
1.7628175210523889,0.9314226366116128,1,0
1.7628175210523889,0.9967487006047558,1,0
1.7628175210523889,0.8520781932625743,1,0
1.7628175210523889,-0.11041450632448717,1,0
1.7628175210523889,0.999999948586159,1,0
1.7628175210523889,0.9816205090091248,1,1
1.8257752896614028,0.9982944439911908,1,0
1.8257752896614028,0.8594406034432889,1,0
1.8257752896614028,0.9867820075497296,1,0
1.8257752896614028,-0.08792242814173322,1,0
1.8257752896614028,0.5902342620107671,1,0
1.8257752896614028,0.9676686019947848,1,1
1.8887330582704167,0.18654022842522933,1,0
1.8887330582704167,0.6468882898981372,1,0
1.8887330582704167,0.9962273547389988,1,0
1.8887330582704167,0.6000995692103746,1,0
1.8887330582704167,0.6844229941561978,1,0
1.8887330582704167,0.9498824324218972,1,1
1.9516908268794304,0.380798069965574,1,0
1.9516908268794304,0.7254170129911659,1,0
1.9516908268794304,-0.08269179411167338,1,0
1.9516908268794304,0.24958083042206505,1,0
1.9516908268794304,0.9069538627352705,1,0
1.9516908268794304,0.9283324757031316,1,1
2.0146485954884445,0.789813923373025,1,0
2.0146485954884445,0.08523997216522332,1,0
2.0146485954884445,-0.332598718418818,1,0
2.0146485954884445,0.906814602032657,1,0
2.0146485954884445,0.08219409534476682,1,0
2.0146485954884445,0.903104120774344,1,1
2.0776063640974582,0.8529936354398178,1,0
2.0776063640974582,0.5359275323524528,1,0
2.0776063640974582,0.8084778642529004,1,0
2.0776063640974582,-0.08906276098750891,1,0
2.0776063640974582,0.9675794099414944,1,0
2.0776063640974582,0.8742973317518828,1,1
2.1405641327064724,0.8879282432533434,1,0
2.1405641327064724,0.8759075003075711,1,0
2.1405641327064724,0.9973334743026956,1,0
2.1405641327064724,0.3621938659572845,1,0
2.1405641327064724,0.8846000812432026,1,0
2.1405641327064724,0.8420262518376188,1,1
2.2035219013154856,-0.1726776956474569,1,0
2.2035219013154856,-0.09777379096881016,1,0
2.2035219013154856,0.07472176611606711,1,0
2.2035219013154856,-0.5119015934870292,1,0
2.2035219013154856,0.7728189814574905,1,0
2.2035219013154856,0.8064187510411646,1,1
2.2664796699245,0.2547568027905925,1,0
2.2664796699245,0.4004158104915956,1,0
2.2664796699245,0.3181255920668211,1,0
2.2664796699245,0.9447334391843843,1,0
2.2664796699245,0.4433562817242386,1,0
2.2664796699245,0.7676159195113847,1,1
2.329437438533514,-0.2965887768713541,1,0
2.329437438533514,0.3397938813620021,1,0
2.329437438533514,0.12360672584463404,1,0
2.329437438533514,0.3502904290033981,1,0
2.329437438533514,0.9532298964390988,1,0
2.329437438533514,0.7257715084848019,1,1
2.3923952071425285,0.4402480637143985,1,0
2.3923952071425285,-0.4000146934011164,1,0
2.3923952071425285,-0.5782350430460981,1,0
2.3923952071425285,-0.12919008081439784,1,0
2.3923952071425285,-0.12019777625971967,1,0
2.3923952071425285,0.681051321066066,1,1
2.4553529757515418,0.727591208076511,1,0
2.4553529757515418,0.5873960973006473,1,0
2.4553529757515418,0.3145021347125554,1,0
2.4553529757515418,0.3708418763467981,1,0
2.4553529757515418,0.5405910739933798,1,0
2.4553529757515418,0.633632555254449,1,1
2.518310744360556,-0.5382068121098377,1,0
2.518310744360556,0.3070419002353126,1,0
2.518310744360556,0.8615932436729352,1,0
2.518310744360556,0.6701776486034403,1,0
2.518310744360556,-0.3212450233473029,1,0
2.518310744360556,0.5837031018195266,1,1
2.5812685129695696,-0.0372386769976289,1,0
2.5812685129695696,-0.6362874949800078,1,0
2.5812685129695696,-0.7293295002394211,1,0
2.5812685129695696,0.09173590831500787,1,0
2.5812685129695696,-0.727802012788653,1,0
2.5812685129695696,0.5314607998081383,1,1
2.6442262815785837,0.6016713889596459,1,0
2.6442262815785837,-0.1974227685131984,1,0
2.6442262815785837,0.7235095798190023,1,0
2.6442262815785837,0.4978989806091222,1,0
2.6442262815785837,-0.4209628543035395,1,0
2.6442262815785837,0.4771126526325694,1,1
2.707184050187597,0.005602790888502378,1,0
2.707184050187597,0.4966458764890608,1,0
2.707184050187597,0.12564376806230915,1,0
2.707184050187597,0.2663066829574194,1,0
2.707184050187597,0.2706654651723029,1,0
2.707184050187597,0.4208740078461163,1,1
2.7701418187966107,0.11360279694212495,1,0
2.7701418187966107,-0.8059962067980769,1,0
2.7701418187966107,0.5440646054639944,1,0
2.7701418187966107,0.4371991414636179,1,0
2.7701418187966107,-0.7915856091815135,1,0
2.7701418187966107,0.3629677038560648,1,1
2.8330995874056253,0.4679413977785562,1,0
2.8330995874056253,-0.35371890489662355,1,0
2.8330995874056253,0.252188817957822,1,0
2.8330995874056253,-0.5209441627118617,1,0
2.8330995874056253,0.6913649464312492,1,0
2.8330995874056253,0.30362318695511703,1,1
2.8960573560146385,-0.8727707411778121,1,0
2.8960573560146385,-0.16281492803899086,1,0
2.8960573560146385,0.6622681549047661,1,0
2.8960573560146385,-0.6493328399148404,1,0
2.8960573560146385,-0.8100632880480799,1,0
2.8960573560146385,0.24307560216992805,1,1
2.959015124623653,-0.8900083186547338,1,0
2.959015124623653,-0.9413194318781322,1,0
2.959015124623653,-0.9490785785573298,1,0
2.959015124623653,-0.15501704753419954,1,0
2.959015124623653,-0.3734310057370523,1,0
2.959015124623653,0.18156486152913345,1,1
3.021972893232667,-0.9488555385037309,1,0
3.021972893232667,-0.7484700299449893,1,0
3.021972893232667,-0.06499254913911304,1,0
3.021972893232667,0.4506086060370031,1,0
3.021972893232667,-0.4805829332769893,1,0
3.021972893232667,0.11933469344275102,1,1
3.0849306618416805,-0.009133690727679744,1,0
3.0849306618416805,-0.0952944718782604,1,0
3.0849306618416805,-0.9529569104458722,1,0
3.0849306618416805,0.4018013764872952,1,0
3.0849306618416805,-0.9657791208639293,1,0
3.0849306618416805,0.05663167695965503,1,1
3.1478884304506947,0.17405538943386736,1,0
3.1478884304506947,0.4270266786186908,1,0
3.1478884304506947,-0.479790966080492,1,0
3.1478884304506947,-0.9676001715401564,1,0
3.1478884304506947,-0.06617887839829296,1,0
3.1478884304506947,-0.006295735270235879,1,1
3.2108461990597084,0.32611993434021,1,0
3.2108461990597084,0.2234943941161887,1,0
3.2108461990597084,-0.17252410612488944,1,0
3.2108461990597084,-0.4101122544332744,1,0
3.2108461990597084,-0.6959487441045151,1,0
3.2108461990597084,-0.06919820145767397,1,1
3.2738039676687225,0.02224517328069271,1,0
3.2738039676687225,0.05440583951724577,1,0
3.2738039676687225,-0.6433491404513687,1,0
3.2738039676687225,-0.12224395341157747,1,0
3.2738039676687225,-0.7697036716738934,1,0
3.2738039676687225,-0.1318264786589027,1,1
3.3367617362777366,-0.9995348686804276,1,0
3.3367617362777366,-0.7017977358654158,1,0
3.3367617362777366,-0.7663855549626498,1,0
3.3367617362777366,-0.4332969428853529,1,0
3.3367617362777366,-0.8189433094385365,1,0
3.3367617362777366,-0.1939324103688078,1,1
3.3997195048867503,-0.7287418367910239,1,0
3.3997195048867503,-0.5719835294503435,1,0
3.3997195048867503,-0.5455259820498972,1,0
3.3997195048867503,-0.8274919768977275,1,0
3.3997195048867503,-0.330089976483396,1,0
3.3997195048867503,-0.2552699098092016,1,1
3.4626772734957636,-0.5804365478613998,1,0
3.4626772734957636,0.08829657900064115,1,0
3.4626772734957636,-0.19269787884712225,1,0
3.4626772734957636,-0.9919539324625092,1,0
3.4626772734957636,-0.9089686946707132,1,0
3.4626772734957636,-0.3155959350160738,1,1
3.5256350421047777,-0.8626952814172631,1,0
3.5256350421047777,-0.874855510853685,1,0
3.5256350421047777,-0.06373253791690975,1,0
3.5256350421047777,-0.9832555635646248,1,0
3.5256350421047777,-0.3154320733187126,1,0
3.5256350421047777,-0.3746714518621626,1,1
3.588592810713792,-0.9743419895129476,1,0
3.588592810713792,-0.6566869083141685,1,0
3.588592810713792,-0.7456216572058191,1,0
3.588592810713792,-0.9449817112068134,1,0
3.588592810713792,-0.8656730427786693,1,0
3.588592810713792,-0.4322623811989844,1,1
3.6515505793228056,-0.8050897945256451,1,0
3.6515505793228056,-0.3660321666326088,1,0
3.6515505793228056,-0.4030363350422086,1,0
3.6515505793228056,-0.5036139325777109,1,0
3.6515505793228056,-0.9100082620733908,1,0
3.6515505793228056,-0.4881405263653952,1,1
3.71450834793182,-0.9998829956251442,1,0
3.71450834793182,-0.9834040193214896,1,0
3.71450834793182,-0.999974240867914,1,0
3.71450834793182,-0.965529628760842,1,0
3.71450834793182,-0.9943862268353804,1,0
3.71450834793182,-0.5420844773875568,1,1
3.7774661165408334,-0.9978344991857228,1,0
3.7774661165408334,-0.9255754667682732,1,0
3.7774661165408334,-0.768432812303721,1,0
3.7774661165408334,-0.960651733861472,1,0
3.7774661165408334,-0.9949851864240592,1,0
3.7774661165408334,-0.5938804882875187,1,1
3.840423885149848,-0.8078276824218885,1,0
3.840423885149848,-0.6038787197452145,1,0
3.840423885149848,-0.3589865796046733,1,0
3.840423885149848,-0.9873184430097078,1,0
3.840423885149848,-0.9285227111752564,1,0
3.840423885149848,-0.6433233240242084,1,1
3.903381653758861,-0.5025687552818515,1,0
3.903381653758861,-0.8961924348820484,1,0
3.903381653758861,-0.991789591680183,1,0
3.903381653758861,-0.6146792741365527,1,0
3.903381653758861,-0.9999519969674584,1,0
3.903381653758861,-0.6902170737109201,1,1
3.9663394223678754,-0.7088633639536759,1,0
3.9663394223678754,-0.9293105185720522,1,0
3.9663394223678754,-0.9434520904354444,1,0
3.9663394223678754,-0.468197934591272,1,0
3.9663394223678754,-0.7461867804114956,1,0
3.9663394223678754,-0.7343759268870448,1,1
4.029297190976888,-0.8283818648456605,1,0
4.029297190976888,-0.719090742731227,1,0
4.029297190976888,-0.9991225543990966,1,0
4.029297190976888,-0.9520608307368672,1,0
4.029297190976888,-0.7458284421321354,1,0
4.029297190976888,-0.7756249097681558,1,1
4.092254959585904,-0.9999970304607784,1,0
4.092254959585904,-0.9985926953499568,1,0
4.092254959585904,-0.7224489042728865,1,0
4.092254959585904,-0.9698958684421334,1,0
4.092254959585904,-0.9967886358718702,1,0
4.092254959585904,-0.8138005785571591,1,1
4.1552127281949165,-0.9375423359101576,1,0
4.1552127281949165,-0.8985032626480809,1,0
4.1552127281949165,-0.7973234776021653,1,0
4.1552127281949165,-0.817213258433996,1,0
4.1552127281949165,-0.8362713684847729,1,0
4.1552127281949165,-0.8487516670693468,1,1
4.218170496803931,-0.8282717736061074,1,0
4.218170496803931,-0.992228657943522,1,0
4.218170496803931,-0.9838516003739524,1,0
4.218170496803931,-0.7012110203181394,1,0
4.218170496803931,-0.8127765979043629,1,0
4.218170496803931,-0.8803396861052282,1,1
4.281128265412945,-0.7284522774357178,1,0
4.281128265412945,-0.9810960478081954,1,0
4.281128265412945,-0.7581979677014775,1,0
4.281128265412945,-0.9995000025503952,1,0
4.281128265412945,-0.9107836763562468,1,0
4.281128265412945,-0.9084394721961954,1,1
4.344086034021959,-0.9824876860543236,1,0
4.344086034021959,-0.8235980176966533,1,0
4.344086034021959,-0.9940910747790456,1,0
4.344086034021959,-0.9030049048300904,1,0
4.344086034021959,-0.777010998493225,1,0
4.344086034021959,-0.9329396835486948,1,1
4.407043802630971,-0.9352183514587954,1,0
4.407043802630971,-0.6588495169217353,1,0
4.407043802630971,-0.992647358199285,1,0
4.407043802630971,-0.7091919086896037,1,0
4.407043802630971,-0.9187840725945328,1,0
4.407043802630971,-0.9537432412217841,1,1
4.470001571239987,-0.9799397637850809,1,0
4.470001571239987,-0.7843845385681525,1,0
4.470001571239987,-0.4479307140811639,1,0
4.470001571239987,-0.3122921933290466,1,0
4.470001571239987,-0.6863946031965352,1,0
4.470001571239987,-0.9707677137899664,1,1
4.5329593398490005,-0.2507336851543669,1,0
4.5329593398490005,-0.9977729287484904,1,0
4.5329593398490005,-0.998504399887394,1,0
4.5329593398490005,-0.9333412246840004,1,0
4.5329593398490005,-0.7039306381265082,1,0
4.5329593398490005,-0.9839456439671286,1,1
4.595917108458013,-0.9804185790331864,1,0
4.595917108458013,-0.978025188347466,1,0
4.595917108458013,-0.3473982298720421,1,0
4.595917108458013,-0.22871986685463416,1,0
4.595917108458013,-0.9836196338366368,1,0
4.595917108458013,-0.9932248158973744,1,1
4.658874877067028,-0.8523073582679519,1,0
4.658874877067028,-0.9634513615823144,1,0
4.658874877067028,-0.5986151409904084,1,0
4.658874877067028,-0.9894350796539062,1,0
4.658874877067028,-0.3730427434876317,1,0
4.658874877067028,-0.9985684620536464,1,1
4.7218326456760416,-0.9825370730392398,1,0
4.7218326456760416,-0.9874082393633814,1,0
4.7218326456760416,-0.9087688163389398,1,0
4.7218326456760416,-0.9936807220769184,1,0
4.7218326456760416,-0.3259879901486406,1,0
4.7218326456760416,-0.9999554089243304,1,1
4.784790414285057,-0.09843935925323784,1,0
4.784790414285057,-0.2310059433486561,1,0
4.784790414285057,-0.99993178136679,1,0
4.784790414285057,-0.9983806558431508,1,0
4.784790414285057,-0.800720636117812,1,0
4.784790414285057,-0.9973801609105756,1,1
4.84774818289407,-0.2117928826322882,1,0
4.84774818289407,-0.7279659073351857,1,0
4.84774818289407,-0.6561703737793538,1,0
4.84774818289407,-0.9639722570277622,1,0
4.84774818289407,-0.8615023261431072,1,0
4.84774818289407,-0.9908529221018992,1,1
4.910705951503084,-0.7215128546369842,1,0
4.910705951503084,-0.8983358247419628,1,0
4.910705951503084,-0.7962586426626531,1,0
4.910705951503084,-0.7718292908868357,1,0
4.910705951503084,-0.9247704707007808,1,0
4.910705951503084,-0.9803995558437936,1,1
4.973663720112096,-0.3945721026339838,1,0
4.973663720112096,-0.4161419918054873,1,0
4.973663720112096,0.11100064462009084,1,0
4.973663720112096,-0.5761441157159948,1,0
4.973663720112096,-0.001128270541450867,1,0
4.973663720112096,-0.9660614822575391,1,1
5.036621488721112,-0.8689423254590453,1,0
5.036621488721112,-0.16638519131659785,1,0
5.036621488721112,0.04844954774799064,1,0
5.036621488721112,-0.9655875118469728,1,0
5.036621488721112,-0.6439298087891057,1,0
5.036621488721112,-0.9478955141182944,1,1
5.0995792573301255,-0.999966512169532,1,0
5.0995792573301255,-0.885358678552593,1,0
5.0995792573301255,-0.7964057498567052,1,0
5.0995792573301255,-0.34325531065676856,1,0
5.0995792573301255,0.02079437079135157,1,0
5.0995792573301255,-0.925973631741772,1,1
5.162537025939138,-0.19860801181807533,1,0
5.162537025939138,-0.9717364752539543,1,0
5.162537025939138,-0.9838522974801148,1,0
5.162537025939138,-0.302286792612082,1,0
5.162537025939138,-0.7855942845126083,1,0
5.162537025939138,-0.9003826977714798,1,1
5.225494794548153,-0.5541474833575691,1,0
5.225494794548153,-0.4581800309104702,1,0
5.225494794548153,-0.6506389817210256,1,0
5.225494794548153,-0.9799722137245959,1,0
5.225494794548153,-0.15831115332597745,1,0
5.225494794548153,-0.8712241129966534,1,1
5.288452563157167,-0.703872256313395,1,0
5.288452563157167,-0.1284744058853768,1,0
5.288452563157167,0.2787528878493647,1,0
5.288452563157167,-0.9655754643707712,1,0
5.288452563157167,0.060440321335605,1,0
5.288452563157167,-0.8386134145646505,1,1
5.351410331766181,-0.9756545295396584,1,0
5.351410331766181,-0.9695763412822884,1,0
5.351410331766181,-0.05113528376498027,1,0
5.351410331766181,-0.7749359083543271,1,0
5.351410331766181,-0.04982095199664288,1,0
5.351410331766181,-0.8026798181798434,1,1
5.414368100375196,-0.5780954857037987,1,0
5.414368100375196,-0.8307297431483328,1,0
5.414368100375196,-0.7352816677108356,1,0
5.414368100375196,-0.9602241429405428,1,0
5.414368100375196,-0.14007904049324196,1,0
5.414368100375196,-0.7635657061029861,1,1
5.4773258689842095,-0.6415810205507488,1,0
5.4773258689842095,-0.8681488430725011,1,0
5.4773258689842095,-0.8316756335326569,1,0
5.4773258689842095,-0.323503469999104,1,0
5.4773258689842095,-0.5921310268928649,1,0
5.4773258689842095,-0.7214260629797911,1,1
5.540283637593221,-0.6084372536253105,1,0
5.540283637593221,-0.5022506382093682,1,0
5.540283637593221,-0.6737624619531116,1,0
5.540283637593221,0.5145967272562862,1,0
5.540283637593221,0.5060724165211015,1,0
5.540283637593221,-0.6764278617341751,1,1
5.603241406202236,0.4887462150520785,1,0
5.603241406202236,-0.8824716789351031,1,0
5.603241406202236,0.4209043243532662,1,0
5.603241406202236,-0.38484060971227424,1,0
5.603241406202236,-0.5774411335050211,1,0
5.603241406202236,-0.6287494019594931,1,1
5.6661991748112515,0.5254678001881113,1,0
5.6661991748112515,0.06709994153486304,1,0
5.6661991748112515,0.7097319668202631,1,0
5.6661991748112515,-0.6344818465796163,1,0
5.6661991748112515,0.11215650342530263,1,0
5.6661991748112515,-0.5785796034292977,1,1
5.729156943420263,0.3884145750980965,1,0
5.729156943420263,0.3944291341638059,1,0
5.729156943420263,0.19471780518825005,1,0
5.729156943420263,0.1838148305666369,1,0
5.729156943420263,0.2146556482734656,1,0
5.729156943420263,-0.5261172575270014,1,1
5.792114712029277,-0.4196537631259608,1,0
5.792114712029277,0.3165980799191439,1,0
5.792114712029277,-0.8230584016668876,1,0
5.792114712029277,-0.5727999519981797,1,0
5.792114712029277,0.0973024635463588,1,0
5.792114712029277,-0.4715702395605469,1,1
5.855072480638293,-0.09359597939598796,1,0
5.855072480638293,-0.6035954602737411,1,0
5.855072480638293,-0.4764649003415362,1,0
5.855072480638293,-0.1528352454380054,1,0
5.855072480638293,-0.411357141091545,1,0
5.855072480638293,-0.41515468508319897,1,1
5.918030249247306,0.3606633363842819,1,0
5.918030249247306,0.9063825797615328,1,0
5.918030249247306,-0.7220891538664432,1,0
5.918030249247306,0.7630128487760173,1,0
5.918030249247306,-0.14152837129654247,1,0
5.918030249247306,-0.3570941334841717,1,1
5.98098801785632,-0.218436930834575,1,0
5.98098801785632,-0.04409999302765484,1,0
5.98098801785632,-0.3509897356677479,1,0
5.98098801785632,-0.3317746317106558,1,0
5.98098801785632,0.7501864037763599,1,0
5.98098801785632,-0.29761864224251056,1,1
6.043945786465334,0.6637960360762051,1,0
6.043945786465334,-0.056809293381564686,1,0
6.043945786465334,0.9361065948554002,1,0
6.043945786465334,0.6427107023558669,1,0
6.043945786465334,0.709341723866961,1,0
6.043945786465334,-0.23696387535387284,1,1
6.106903555074347,0.9379255032055366,1,0
6.106903555074347,-0.3043168942045791,1,0
6.106903555074347,-0.4856131911748806,1,0
6.106903555074347,0.8501013103705917,1,0
6.106903555074347,0.6534207128717159,1,0
6.106903555074347,-0.17537016954221465,1,1
6.169861323683361,0.8008782475872893,1,0
6.169861323683361,0.17709090439509612,1,0
6.169861323683361,0.7194928440795175,1,0
6.169861323683361,-0.08261426569675659,1,0
6.169861323683361,-0.1288744438681272,1,0
6.169861323683361,-0.11308158195638733,1,1
6.232819092292376,0.8519457348129679,1,0
6.232819092292376,0.7731963417656206,1,0
6.232819092292376,0.4973033513617521,1,0
6.232819092292376,-0.1497265340004969,1,0
6.232819092292376,-0.20065837427938832,1,0
6.232819092292376,-0.050344923125028467,1,1
6.295776860901389,0.2327795186215217,2,0
6.295776860901389,0.1177651217108907,2,0
6.295776860901389,0.5840694428169819,2,0
6.295776860901389,0.7915224445877338,2,0
6.295776860901389,-0.3790825359643989,2,0
6.295776860901389,0.012591220998456705,2,1
6.358734629510403,0.3067175294481683,2,0
6.358734629510403,0.8499636843786763,2,0
6.358734629510403,-0.06728564611281165,2,0
6.358734629510403,0.9219194712140268,2,0
6.358734629510403,0.8330486019604968,2,0
6.358734629510403,0.07547747402581531,2,1
6.421692398119418,0.9901032149258396,2,0
6.421692398119418,0.9410120523515604,2,0
6.421692398119418,0.9577446037631616,2,0
6.421692398119418,0.4154653695296184,2,0
6.421692398119418,-0.15762350046302406,2,0
6.421692398119418,0.1380646572558545,2,1
6.484650166728432,0.7218786047227563,2,0
6.484650166728432,0.05014525629202792,2,0
6.484650166728432,0.054190112861314775,2,0
6.484650166728432,0.6179763151604611,2,0
6.484650166728432,0.6799894401665478,2,0
6.484650166728432,0.20010477701304494,2,1
6.547607935337446,0.29924867287729306,2,0
6.547607935337446,-0.204995874010174,2,0
6.547607935337446,0.2746378140030882,2,0
6.547607935337446,-0.15736175290680154,2,0
6.547607935337446,0.12593748826138448,2,0
6.547607935337446,0.2613520072906069,2,1
6.61056570394646,0.5567699239877303,2,0
6.61056570394646,0.8649793298800394,2,0
6.61056570394646,0.9384457981799971,2,0
6.61056570394646,0.09380339602508132,2,0
6.61056570394646,0.9052630164764778,2,0
6.61056570394646,0.321563663804496,2,1
6.673523472555473,0.6642008347934224,2,0
6.673523472555473,0.4732809956718652,2,0
6.673523472555473,0.9972019177632434,2,0
